time_sec,occupancy_blocks,free_blocks,clean_blocks,dirty_blocks,rd_hits,rd_misses,rd_total,wr_hits,wr_misses,wr_total,cache_rd_blocks,cache_wr_blocks,core_rd_blocks,core_wr_blocks,host_rd_blocks,host_wr_blocks,cache_wr_delta,core_wr_delta,host_wr_delta,cache_wr_MB,core_wr_MB,host_wr_MB,nvme_host_MB,nvme_media_MB,nvme_host_delta_MB,nvme_media_delta_MB
84.00,11223692,139230324,129,11223563,7,46,53,9753953,11249391,21003344,10,21003606,262,0,272,21003344,898709,0,898709,82045.34,0.00,82044.31,126770.19,126770.19,5414.57,5414.57
86.00,11752498,138701518,129,11752369,7,46,53,10087380,11778953,21866333,10,21866595,262,0,272,21866333,862989,0,862989,85416.39,0.00,85415.36,132112.18,132112.18,5341.98,5341.98
88.00,12122081,138331935,129,12121952,7,46,53,10460449,12149874,22610323,10,22610585,262,0,272,22610323,743990,0,743990,88322.60,0.00,88321.57,137548.54,137548.54,5436.37,5436.37
90.00,12502408,137951608,129,12502279,7,46,53,11076051,12532205,23608256,10,23608518,262,0,272,23608256,997933,0,997933,92220.77,0.00,92219.75,141898.40,141898.40,4349.86,4349.86
92.00,12877068,137576948,129,12876939,7,46,53,11663643,12907965,24571608,10,24571870,262,0,272,24571608,963352,0,963352,95983.87,0.00,95982.84,147282.38,147282.38,5383.98,5383.98
94.00,13404109,137049907,129,13403980,7,46,53,12086105,13436330,25522435,10,25522697,262,0,272,25522435,950827,0,950827,99698.04,0.00,99697.01,152509.11,152509.11,5226.73,5226.73
96.00,13871109,136582906,129,13870980,7,46,53,12565499,13904649,26470148,10,26470410,262,0,272,26470148,947713,0,947713,103400.04,0.00,103399.02,158281.72,158281.72,5772.61,5772.61
98.00,14304433,136149582,129,14304304,7,46,53,13092154,14339805,27431959,10,27432221,262,0,272,27431959,961811,0,961811,107157.11,0.00,107156.09,163807.93,163807.93,5526.21,5526.21
100.00,14736124,135717892,129,14735995,7,46,53,13683553,14773575,28457128,10,28457390,262,0,272,28457128,1025169,0,1025169,111161.68,0.00,111160.66,169257.89,169257.89,5449.96,5449.96
102.00,15135201,135318815,129,15135072,7,46,53,14269671,15174938,29444609,10,29444873,262,0,272,29444609,987483,0,987481,115019.04,0.00,115018.00,174948.98,174948.98,5691.09,5691.09
104.00,15716007,134738009,129,15715878,7,46,53,14548957,15756834,30305791,10,30306053,262,0,272,30305791,861180,0,861182,118383.02,0.00,118382.00,180365.16,180365.16,5416.18,5416.18
106.00,16316784,134137232,129,16316655,7,46,53,14762090,16358896,31120986,10,31121248,262,0,272,31120986,815195,0,815195,121567.38,0.00,121566.35,185997.48,185997.48,5632.32,5632.32
108.00,16870125,133583889,129,16869996,7,46,53,15145856,16914394,32060250,10,32060512,262,0,272,32060250,939264,0,939264,125236.38,0.00,125235.35,191528.70,191528.70,5531.22,5531.22
110.00,17393239,133060777,129,17393110,7,46,53,15553927,17438855,32992782,10,32993044,262,0,272,32992782,932532,0,932532,128879.08,0.00,128878.05,197359.19,197359.19,5830.48,5830.48
112.00,17955190,132498826,129,17955061,7,46,53,15841126,18001929,33843055,10,33843317,262,0,272,33843055,850273,0,850273,132200.46,0.00,132199.43,203045.68,203045.68,5686.49,5686.49
114.00,18538759,131915257,129,18538630,7,46,53,16135757,18586731,34722488,10,34722750,262,0,272,34722488,879433,0,879433,135635.74,0.00,135634.72,208561.96,208561.96,5516.28,5516.28
116.00,18948661,131505355,129,18948532,7,46,53,16717060,18997858,35714918,10,35715180,262,0,272,35714918,992430,0,992430,139512.42,0.00,139511.40,214276.64,214276.64,5714.68,5714.68
118.00,19323116,131130900,129,19322987,7,46,53,17331125,19373247,36704372,10,36704634,262,0,272,36704372,989454,0,989454,143377.48,0.00,143376.45,219754.62,219754.62,5477.98,5477.98
120.00,19820000,130634016,129,19819871,7,46,53,17755464,19870994,37626458,10,37626720,262,0,272,37626458,922086,0,922086,146979.38,0.00,146978.35,225082.34,225082.34,5327.72,5327.72
122.00,20330191,130123825,129,20330062,7,46,53,18149696,20382980,38532676,10,38532939,262,0,272,38532676,906219,0,906218,150519.29,0.00,150518.27,230625.13,230625.13,5542.79,5542.79
124.00,20768226,129685790,129,20768097,7,46,53,18661592,20822896,39484488,10,39484750,262,0,272,39484488,951811,0,951812,154237.30,0.00,154236.28,236158.35,236158.35,5533.22,5533.22
126.00,21380286,129073730,129,21380157,7,46,53,18936362,21435712,40372074,10,40372336,262,0,272,40372074,887586,0,887586,157704.44,0.00,157703.41,241587.20,241587.20,5428.84,5428.84
128.00,21925241,128528775,129,21925112,7,46,53,19333770,21982968,41316738,10,41317001,262,0,272,41316738,944665,0,944664,161394.54,0.00,161393.51,247445.48,247445.48,5858.28,5858.28
130.00,22399412,128054604,129,22399283,7,46,53,19790205,22459014,42249219,10,42249482,262,0,272,42249219,932481,0,932481,165037.04,0.00,165036.01,253264.31,253264.31,5818.84,5818.84
132.00,22860416,127593600,129,22860287,7,46,53,20168291,22922794,43091085,10,43091347,262,0,272,43091085,841865,0,841866,168325.57,0.00,168324.55,258759.05,258759.05,5494.74,5494.74
134.00,23381663,127072353,129,23381534,7,46,53,20553032,23445826,43998858,10,43999120,262,0,272,43998858,907773,0,907773,171871.56,0.00,171870.54,263847.92,263847.92,5088.87,5088.87
136.00,23810313,126643703,129,23810184,7,46,53,21082912,23878210,44961122,10,44961386,262,0,272,44961122,962266,0,962264,175630.41,0.00,175629.38,269430.06,269430.06,5582.14,5582.14
138.00,24217496,126236519,129,24217367,7,46,53,21712342,24287227,45999569,10,45999831,262,0,272,45999569,1038445,0,1038447,179686.84,0.00,179685.82,274863.48,274863.48,5433.43,5433.43
140.00,24499363,125954653,129,24499234,7,46,53,22492744,24570317,47063061,10,47063323,262,0,272,47063061,1063492,0,1063492,183841.11,0.00,183840.08,280510.49,280510.49,5647.00,5647.00
142.00,24687456,125766560,129,24687327,7,46,53,22830819,24759011,47589830,10,47590092,262,0,272,47589830,526769,0,526769,185898.80,0.00,185897.77,285766.05,285766.05,5255.56,5255.56
144.00,25279613,125174402,129,25279484,7,46,53,23093972,25352512,48446484,10,48446746,262,0,272,48446484,856654,0,856654,189245.10,0.00,189244.08,288558.47,288558.47,2792.42,2792.42
146.00,25753914,124700102,129,25753785,7,46,53,23503253,25828985,49332238,10,49332500,262,0,272,49332238,885754,0,885754,192705.08,0.00,192704.05,294217.49,294217.49,5659.02,5659.02
148.00,26305735,124148281,129,26305606,7,46,53,23810077,26383377,50193454,10,50193716,262,0,272,50193454,861216,0,861216,196069.20,0.00,196068.18,299530.16,299530.16,5312.66,5312.66
150.00,26706704,123747312,129,26706575,7,46,53,24343253,26786851,51130104,10,51130366,262,0,272,51130104,936650,0,936650,199727.99,0.00,199726.97,305049.88,305049.88,5519.72,5519.72
152.00,27160000,123294016,129,27159871,7,46,53,24802218,27242032,52044250,10,52044512,262,0,272,52044250,914146,0,914146,203298.88,0.00,203297.85,310275.28,310275.28,5225.40,5225.40
154.00,27554723,122899293,129,27554594,7,46,53,25380676,27637959,53018635,10,53018897,262,0,272,53018635,974385,0,974385,207105.07,0.00,207104.04,315616.54,315616.54,5341.27,5341.27
156.00,27958213,122495803,129,27958084,7,46,53,25941201,28044097,53985298,10,53985561,262,0,272,53985298,966664,0,966663,210881.10,0.00,210880.07,320965.02,320965.02,5348.47,5348.47
158.00,28419390,122034626,129,28419261,7,46,53,26337802,28507747,54845549,10,54845811,262,0,272,54845549,860250,0,860251,214241.45,0.00,214240.43,326317.17,326317.17,5352.16,5352.16
160.00,28986053,121467962,129,28985924,7,46,53,26623269,29077024,55700293,10,55700555,262,0,272,55700293,854744,0,854744,217580.29,0.00,217579.27,331478.85,331478.85,5161.68,5161.68
162.00,29372116,121081900,129,29371987,7,46,53,27110282,29465200,56575482,10,56575745,262,0,272,56575482,875190,0,875189,220999.00,0.00,220997.98,337031.05,337031.05,5552.20,5552.20
164.00,29669027,120784989,129,29668898,7,46,53,27858917,29763349,57622266,10,57622528,262,0,272,57622266,1046783,0,1046784,225088.00,0.00,225086.98,341958.14,341958.14,4927.09,4927.09
166.00,30130975,120323041,129,30130846,7,46,53,28320503,30229227,58549730,10,58549992,262,0,272,58549730,927464,0,927464,228710.91,0.00,228709.88,347206.95,347206.95,5248.80,5248.80
168.00,30498396,119955619,129,30498267,7,46,53,28913685,30601465,59515150,10,59515412,262,0,272,59515150,965420,0,965420,232482.08,0.00,232481.05,352634.11,352634.11,5427.16,5427.16
170.00,30896265,119557751,129,30896136,7,46,53,29405366,31001347,60406713,10,60406975,262,0,272,60406713,891563,0,891563,235964.75,0.00,235963.72,357840.37,357840.37,5206.26,5206.26
172.00,31227012,119227003,129,31226883,7,46,53,30022070,31336375,61358445,10,61358707,262,0,272,61358445,951732,0,951732,239682.45,0.00,239681.43,362877.59,362877.59,5037.22,5037.22
174.00,31664768,118789248,129,31664639,7,46,53,30552514,31778682,62331196,10,62331458,262,0,272,62331196,972751,0,972751,243482.26,0.00,243481.23,367887.07,367887.07,5009.48,5009.48
176.00,32039871,118414145,129,32039742,7,46,53,31224049,32156896,63380945,10,63381207,262,0,272,63380945,1049749,0,1049749,247582.84,0.00,247581.82,373396.72,373396.72,5509.65,5509.65
178.00,32553391,117900625,129,32553262,7,46,53,31587803,32671612,64259415,10,64259677,262,0,272,64259415,878470,0,878470,251014.36,0.00,251013.34,378962.90,378962.90,5566.18,5566.18
180.00,32870210,117583806,129,32870081,7,46,53,32326882,32989819,65316701,10,65316963,262,0,272,65316701,1057286,0,1057286,255144.39,0.00,255143.36,384400.36,384400.36,5437.46,5437.46
182.00,33268216,117185800,129,33268087,7,46,53,32912210,33389104,66301314,10,66301576,262,0,272,66301314,984613,0,984613,258990.53,0.00,258989.51,389767.50,389767.50,5367.13,5367.13
184.00,33606676,116847340,129,33606547,7,46,53,33615988,33731115,67347103,10,67347365,262,0,272,67347103,1045789,0,1045789,263075.64,0.00,263074.62,395168.47,395168.47,5400.97,5400.97
186.00,33920126,116533890,129,33919997,7,46,53,34386233,34049031,68435264,10,68435526,262,0,272,68435264,1088161,0,1088161,267326.27,0.00,267325.25,400575.90,400575.90,5407.43,5407.43
188.00,34290366,116163650,129,34290237,7,46,53,35090138,34424714,69514852,10,69515114,262,0,272,69514852,1079588,0,1079588,271543.41,0.00,271542.39,406050.97,406050.97,5475.07,5475.07
190.00,34789825,115664191,129,34789696,7,46,53,35445339,34927196,70372535,10,70372797,262,0,272,70372535,857683,0,857683,274893.74,0.00,274892.71,411714.47,411714.47,5663.50,5663.50
192.00,35064740,115389276,129,35064611,7,46,53,36192014,35204835,71396849,10,71397111,262,0,272,71396849,1024314,0,1024314,278894.96,0.00,278893.94,417015.80,417015.80,5301.33,5301.33
194.00,35283217,115170799,129,35283088,7,46,53,37037512,35424737,72462249,10,72462511,262,0,272,72462249,1065400,0,1065400,283056.68,0.00,283055.66,422090.44,422090.44,5074.63,5074.63
196.00,35486869,114967147,129,35486740,7,46,53,37922025,35631725,73553750,10,73554012,262,0,272,73553750,1091501,0,1091501,287320.36,0.00,287319.34,427106.07,427106.07,5015.63,5015.63
198.00,35662126,114791890,129,35661997,7,46,53,38847752,35812189,74659941,10,74660203,262,0,272,74659941,1106191,0,1106191,291641.42,0.00,291640.39,432164.91,432164.91,5058.85,5058.85
200.00,36008218,114445798,129,36008089,7,46,53,39490792,36161188,75651980,10,75652242,262,0,272,75651980,992039,0,992039,295516.57,0.00,295515.55,437170.88,437170.88,5005.97,5005.97
202.00,36382024,114071992,129,36381895,7,46,53,40080495,36537291,76617786,10,76618048,262,0,272,76617786,965806,0,965806,299289.25,0.00,299288.23,442397.98,442397.98,5227.09,5227.09
204.00,36773920,113680096,129,36773791,7,46,53,40653611,36930209,77583820,10,77584082,262,0,272,77583820,966034,0,966034,303062.82,0.00,303061.80,447630.84,447630.84,5232.87,5232.87
206.00,37112970,113341046,129,37112841,7,46,53,41311217,37271927,78583144,10,78583406,262,0,272,78583144,999324,0,999324,306966.43,0.00,306965.41,452934.85,452934.85,5304.00,5304.00
208.00,37343891,113110125,129,37343762,7,46,53,42157304,37506599,79663903,10,79664165,262,0,272,79663902,1080759,0,1080758,311188.14,0.00,311187.12,458163.28,458163.28,5228.43,5228.43
210.00,37636328,112817688,129,37636199,7,46,53,42880790,37801964,80682754,10,80683016,262,0,272,80682754,1018851,0,1018852,315168.03,0.00,315167.01,463286.99,463286.99,5123.71,5123.71
212.00,37925644,112528372,129,37925515,7,46,53,43599016,38094034,81693050,10,81693312,262,0,272,81693050,1010296,0,1010296,319114.50,0.00,319113.48,468408.85,468408.85,5121.86,5121.86
214.00,38168612,112285404,129,38168483,7,46,53,44403959,38339945,82743904,10,82744166,262,0,272,82743904,1050854,0,1050854,323219.40,0.00,323218.38,473485.77,473485.77,5076.92,5076.92
216.00,38322032,112131984,129,38321903,7,46,53,45325635,38494597,83820232,10,83820495,262,0,272,83820232,1076329,0,1076328,327423.81,0.00,327422.78,478539.85,478539.85,5054.08,5054.08
218.00,38654286,111799730,129,38654157,7,46,53,46007554,38828790,84836344,10,84836606,262,0,272,84836344,1016111,0,1016112,331392.99,0.00,331391.97,483343.21,483343.21,4803.36,4803.36
220.00,38959396,111494620,129,38959267,7,46,53,46739899,39136125,85876024,10,85876286,262,0,272,85876024,1039680,0,1039680,335454.24,0.00,335453.22,488610.53,488610.53,5267.32,5267.32
222.00,39335876,111118140,129,39335747,7,46,53,47352524,39515132,86867656,10,86867918,262,0,272,86867656,991632,0,991632,339327.80,0.00,339326.78,493863.69,493863.69,5253.16,5253.16
224.00,39560661,110893355,129,39560532,7,46,53,48191899,39743088,87934987,10,87935249,262,0,272,87934987,1067331,0,1067331,343497.07,0.00,343496.04,499207.57,499207.57,5343.88,5343.88
226.00,39759721,110694295,129,39759592,7,46,53,49080154,39947641,89027795,10,89028057,262,0,272,89027795,1092808,0,1092808,347765.85,0.00,347764.82,504255.20,504255.20,5047.62,5047.62
228.00,39935575,110518441,129,39935446,7,46,53,49932317,40124700,90057017,10,90057279,262,0,272,90057017,1029222,0,1029222,351786.25,0.00,351785.22,509301.34,509301.34,5046.14,5046.14
230.00,40154080,110299936,129,40153951,7,46,53,50788190,40345888,91134078,10,91134341,262,0,272,91134078,1077062,0,1077061,355993.52,0.00,355992.49,514008.90,514008.90,4707.57,4707.57
232.00,40370944,110083072,129,40370815,7,46,53,51674053,40568685,92242738,10,92243000,262,0,272,92242737,1108659,0,1108659,360324.22,0.00,360323.19,519069.70,519069.70,5060.80,5060.80
234.00,40594750,109859266,129,40594621,7,46,53,52513788,40797324,93311112,10,93311374,262,0,272,93311112,1068374,0,1068375,364497.55,0.00,364496.53,524247.51,524247.51,5177.81,5177.81
236.00,41101785,109352231,129,41101656,7,46,53,52922488,41305982,94228470,10,94228732,262,0,272,94228470,917358,0,917358,368080.98,0.00,368079.96,529295.11,529295.11,5047.60,5047.60
238.00,41500219,108953797,129,41500090,7,46,53,53476646,41705336,95181982,10,95182244,262,0,272,95181982,953512,0,953512,371805.64,0.00,371804.62,534859.14,534859.14,5564.03,5564.03
240.00,41795149,108658866,129,41795020,7,46,53,54149830,42001257,96151087,10,96151349,262,0,272,96151087,969105,0,969105,375591.21,0.00,375590.18,540139.77,540139.77,5280.63,5280.63
242.00,42133993,108320022,129,42133864,7,46,53,54780790,42341521,97122311,10,97122573,262,0,272,97122311,971224,0,971224,379385.05,0.00,379384.03,545077.82,545077.82,4938.05,4938.05
244.00,42748384,107705632,129,42748255,7,46,53,55013794,42956817,97970611,10,97970873,262,0,272,97970611,848300,0,848300,382698.72,0.00,382697.70,550194.91,550194.91,5117.09,5117.09
246.00,43427269,107026747,129,43427140,7,46,53,55115651,43636237,98751888,10,98752150,262,0,272,98751888,781277,0,781277,385750.59,0.00,385749.56,555908.56,555908.56,5713.64,5713.64
248.00,43664772,106789244,129,43664643,7,46,53,55940342,43875493,99815835,10,99816097,262,0,272,99815835,1063947,0,1063947,389906.63,0.00,389905.61,561612.20,561612.20,5703.64,5703.64
250.00,44127486,106326530,129,44127357,7,46,53,56379720,44339753,100719473,10,100719735,262,0,272,100719473,903638,0,903638,393436.46,0.00,393435.44,566696.08,566696.08,5083.88,5083.88
252.00,44331769,106122247,129,44331640,7,46,53,57260308,44546298,101806606,10,101806868,262,0,272,101806606,1087133,0,1087133,397683.08,0.00,397682.05,572033.77,572033.77,5337.69,5337.69
254.00,44471867,105982149,129,44471738,7,46,53,58193653,44687939,102881592,10,102881855,262,0,272,102881592,1074987,0,1074986,401882.25,0.00,401881.22,577078.35,577078.35,5044.58,5044.58
256.00,44832715,105621301,129,44832586,7,46,53,58839185,45051324,103890509,10,103890771,262,0,272,103890509,1008916,0,1008917,405823.32,0.00,405822.30,581824.79,581824.79,4746.44,4746.44
258.00,45055806,105398209,129,45055677,7,46,53,59688183,45277202,104965385,10,104965647,262,0,272,104965385,1074876,0,1074876,410022.06,0.00,410021.04,587175.43,587175.43,5350.64,5350.64
260.00,45362964,105091052,129,45362835,7,46,53,60394968,45586122,105981090,10,105981352,262,0,272,105981090,1015705,0,1015705,413989.66,0.00,413988.63,592245.39,592245.39,5069.96,5069.96
262.00,45511133,104942883,129,45511004,7,46,53,61329527,45735572,107065099,10,107065361,262,0,272,107065099,1084009,0,1084009,418224.07,0.00,418223.04,597413.05,597413.05,5167.66,5167.66
264.00,45673571,104780445,129,45673442,7,46,53,62255191,45900260,108155451,10,108155713,262,0,272,108155451,1090352,0,1090352,422483.25,0.00,422482.23,602226.24,602226.24,4813.19,4813.19
266.00,45967257,104486759,129,45967128,7,46,53,62980185,46196128,109176313,10,109176575,262,0,272,109176313,1020862,0,1020862,426471.00,0.00,426469.97,607119.96,607119.96,4893.72,4893.72
268.00,46065679,104388337,129,46065550,7,46,53,63954512,46296313,110250825,10,110251087,262,0,272,110250825,1074512,0,1074512,430668.31,0.00,430667.29,612254.61,612254.61,5134.65,5134.65
270.00,46127342,104326674,129,46127213,7,46,53,64943883,46361110,111304993,10,111305255,262,0,272,111304993,1054168,0,1054168,434786.15,0.00,434785.13,616836.68,616836.68,4582.07,4582.07
272.00,46334350,104119666,129,46334221,7,46,53,65678071,46570251,112248322,10,112248584,262,0,272,112248322,943329,0,943329,438471.03,0.00,438470.01,621195.39,621570.74,4358.72,4734.07
274.00,46532142,103921874,129,46532013,7,46,53,66532852,46771929,113304781,10,113305044,262,0,272,113304781,1056460,0,1056459,442597.83,0.00,442596.80,625688.87,626516.10,4493.47,4945.36
276.00,46608725,103845291,129,46608596,7,46,53,67405926,46851577,114257503,10,114257765,262,0,272,114257503,952721,0,952722,446319.39,0.00,446318.37,630587.89,631867.95,4899.02,5351.85
278.00,46784014,103670002,129,46783885,7,46,53,68170102,47029906,115200008,10,115200270,262,0,272,115200008,942505,0,942505,450001.05,0.00,450000.03,634608.27,636624.66,4020.38,4756.72
280.00,47058278,103395738,129,47058149,7,46,53,68781981,47307459,116089440,10,116089702,262,0,272,116089440,889432,0,889432,453475.40,0.00,453474.38,638975.11,641659.07,4366.84,5034.41
282.00,47189918,103264098,129,47189789,7,46,53,69607637,47442873,117050510,10,117050773,262,0,272,117050510,961071,0,961070,457229.58,0.00,457228.55,643520.43,646760.66,4545.32,5101.58
284.00,47342442,103111574,129,47342313,7,46,53,70350179,47598117,117948296,10,117948558,262,0,272,117948296,897785,0,897786,460736.55,0.00,460735.53,647789.48,651903.98,4269.05,5143.32
286.00,47500615,102953401,129,47500486,7,46,53,71004450,47757749,118762199,10,118762461,262,0,272,118762199,813903,0,813903,463915.86,0.00,463914.84,651892.28,657013.52,4102.80,5109.54
288.00,47650150,102803866,129,47650021,7,46,53,71928733,47910295,119839028,10,119839290,262,0,272,119839028,1076829,0,1076829,468122.23,0.00,468121.20,655689.46,661831.92,3797.18,4818.41
290.00,47892990,102561026,129,47892861,7,46,53,72532412,48156913,120689325,10,120689587,262,0,272,120689325,850297,0,850297,471443.70,0.00,471442.68,660479.17,666717.57,4789.71,4885.65
292.00,48128826,102325190,129,48128697,7,46,53,73160208,48395763,121555971,10,121556233,262,0,272,121555971,866646,0,866646,474829.04,0.00,474828.01,664749.54,671980.57,4270.37,5263.00
