time_sec,host_write_MB,cache_write_MB,backend_write_MB,host_delta_MB,cache_delta_MB,backend_delta_MB,nvme_host_written_MB,nvme_media_written_MB,nvme_host_delta_MB,nvme_media_delta_MB,valid_blocks,write_hit_count,gc_victim_blocks,evict_victim_blocks
2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0
4.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,593656.77,593656.77,0,0,0,0
6.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
8.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
10.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
12.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
14.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
16.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
18.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
20.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
22.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
24.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
26.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
28.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
30.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
32.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
34.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
36.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
38.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
40.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
42.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
44.00,0.00,0.00,0.00,0.00,0.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
46.00,1759.28,1.00,0.00,1759.28,1.00,0.00,593656.77,593656.77,0.00,0.00,0,0,0,0
48.00,4519.82,4.00,0.00,2760.54,3.00,0.00,596190.75,596190.75,2533.99,2533.99,0,0,0,0
50.00,5665.36,5.00,0.00,1145.54,1.00,0.00,600332.77,600332.77,4142.01,4142.01,0,0,0,0
52.00,8457.20,8.00,0.00,2791.85,3.00,0.00,602056.66,602056.66,1723.89,1723.89,0,0,0,0
54.00,11079.17,11.00,0.00,2621.97,3.00,0.00,606192.11,606192.11,4135.46,4135.46,0,0,0,0
56.00,14524.98,14.00,0.00,3445.81,3.00,0.00,610156.52,610156.52,3964.41,3964.41,0,0,0,0
58.00,18521.76,18.00,0.00,3996.78,4.00,0.00,614832.06,614832.06,4675.54,4675.54,0,0,0,0
60.00,22858.80,22.00,0.00,4337.05,4.00,0.00,619955.70,619955.70,5123.64,5123.64,0,0,0,0
62.00,26945.25,26.00,0.00,4086.45,4.00,0.00,625430.50,625430.50,5474.80,5474.80,0,0,0,0
64.00,31212.07,31.00,0.00,4266.82,5.00,0.00,630694.34,630694.34,5263.84,5263.84,0,0,0,0
66.00,35407.73,35.00,0.00,4195.67,4.00,0.00,636203.26,636203.26,5508.92,5508.92,0,0,0,0
68.00,39611.11,39.00,0.00,4203.38,4.00,0.00,641605.88,641605.88,5402.62,5402.62,0,0,0,0
70.00,43382.99,43.00,0.00,3771.88,4.00,0.00,647026.59,647026.59,5420.71,5420.71,0,0,0,0
72.00,47646.97,47.00,0.00,4263.98,4.00,0.00,651914.18,651914.18,4887.59,4887.59,0,0,0,0
74.00,51826.87,51.00,0.00,4179.90,4.00,0.00,657415.09,657415.09,5500.90,5500.90,0,0,0,0
76.00,56036.06,55.00,0.00,4209.20,4.00,0.00,662819.17,662819.17,5404.08,5404.08,0,0,0,0
78.00,60167.75,59.00,0.00,4131.69,4.00,0.00,668277.71,668277.71,5458.54,5458.54,0,0,0,0
