timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440401933,gc_victim_age_dist,0,966446,1572864,0.614450
441520732,gc_victim_age_dist,0,140060,1572864,0.089048
441629612,gc_victim_age_dist,0,364334,1572864,0.231637
441974788,gc_victim_age_dist,0,348100,1572864,0.221316
443547655,gc_victim_age_dist,0,179206,1572864,0.113936
445120518,gc_victim_age_dist,0,58494,1572864,0.037189
445162721,gc_victim_age_dist,0,223362,1572864,0.142010
446693378,gc_victim_age_dist,0,37280,1572864,0.023702
448266253,gc_victim_age_dist,0,207096,1572864,0.131668
449839115,gc_victim_age_dist,0,233107,1572864,0.148205
451411981,gc_victim_age_dist,0,196170,1572864,0.124722
452984837,gc_victim_age_dist,0,328547,1572864,0.208885
453254962,gc_victim_age_dist,0,329454,1572864,0.209461
454557703,gc_victim_age_dist,0,351610,1572864,0.223548
456130575,gc_victim_age_dist,0,413946,1572864,0.263180
456479718,gc_victim_age_dist,0,367781,1572864,0.233829
457703437,gc_victim_age_dist,0,42900,1572864,0.027275
459276289,gc_victim_age_dist,0,202130,1572864,0.128511
460849156,gc_victim_age_dist,0,382458,1572864,0.243160
462422029,gc_victim_age_dist,0,260738,1572864,0.165773
463994887,gc_victim_age_dist,0,407389,1572864,0.259011
465567749,gc_victim_age_dist,0,425574,1572864,0.270573
465941263,gc_victim_age_dist,0,399246,1572864,0.253834
467140616,gc_victim_age_dist,0,463860,1572864,0.294914
468713488,gc_victim_age_dist,0,231521,1572864,0.147197
470286351,gc_victim_age_dist,0,340762,1572864,0.216651
471859211,gc_victim_age_dist,0,273202,1572864,0.173697
473432077,gc_victim_age_dist,0,248880,1572864,0.158234
475004935,gc_victim_age_dist,0,281986,1572864,0.179282
476577793,gc_victim_age_dist,0,525046,1572864,0.333815
477256815,gc_victim_age_dist,0,112803,1572864,0.071718
478150666,gc_victim_age_dist,0,513546,1572864,0.326504
479723527,gc_victim_age_dist,0,263344,1572864,0.167430
481296398,gc_victim_age_dist,0,268354,1572864,0.170615
481499359,gc_victim_age_dist,0,504754,1572864,0.320914
482869252,gc_victim_age_dist,0,304992,1572864,0.193909
484442117,gc_victim_age_dist,0,261044,1572864,0.165967
486014981,gc_victim_age_dist,0,194640,1572864,0.123749
487587847,gc_victim_age_dist,0,268981,1572864,0.171014
489160705,gc_victim_age_dist,0,317528,1572864,0.201879
489436262,gc_victim_age_dist,0,274482,1572864,0.174511
490733576,gc_victim_age_dist,0,286804,1572864,0.182345
490982925,gc_victim_age_dist,0,496606,1572864,0.315734
492306441,gc_victim_age_dist,0,587552,1572864,0.373556
493219557,gc_victim_age_dist,0,115744,1572864,0.073588
493879306,gc_victim_age_dist,0,601982,1572864,0.382730
495452170,gc_victim_age_dist,0,362020,1572864,0.230166
497025033,gc_victim_age_dist,0,331528,1572864,0.210780
498597895,gc_victim_age_dist,0,261839,1572864,0.166473
498801064,gc_victim_age_dist,0,609688,1572864,0.387629
500170763,gc_victim_age_dist,0,551760,1572864,0.350800
500943342,gc_victim_age_dist,0,277045,1572864,0.176140
501743630,gc_victim_age_dist,0,628836,1572864,0.399803
502672265,gc_victim_age_dist,0,415148,1572864,0.263944
503316496,gc_victim_age_dist,0,403128,1572864,0.256302
504889345,gc_victim_age_dist,0,479440,1572864,0.304820
506462215,gc_victim_age_dist,0,327020,1572864,0.207914
506747578,gc_victim_age_dist,0,594594,1572864,0.378033
508035077,gc_victim_age_dist,0,485212,1572864,0.308489
509607948,gc_victim_age_dist,0,571664,1572864,0.363454
510406022,gc_victim_age_dist,0,593480,1572864,0.377324
511270630,gc_victim_age_dist,0,510564,1572864,0.324608
512753670,gc_victim_age_dist,0,677072,1572864,0.430471
514326530,gc_victim_age_dist,0,535164,1572864,0.340248
515087643,gc_victim_age_dist,0,504439,1572864,0.320714
