timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440155642,gc_victim_age_dist,0,31084,1572864,0.019763
440180802,gc_victim_age_dist,0,125636,1572864,0.079877
440274615,gc_victim_age_dist,0,159487,1572864,0.101399
441592319,gc_victim_age_dist,0,169606,1572864,0.107833
442048487,gc_victim_age_dist,0,174992,1572864,0.111257
442183356,gc_victim_age_dist,0,179470,1572864,0.114104
444612129,gc_victim_age_dist,0,182640,1572864,0.116119
445709310,gc_victim_age_dist,0,150862,1572864,0.095915
447403392,gc_victim_age_dist,0,171912,1572864,0.109299
449124825,gc_victim_age_dist,0,185632,1572864,0.118022
450894553,gc_victim_age_dist,0,197097,1572864,0.125311
451830565,gc_victim_age_dist,1,201718,1572864,0.128249
454233787,gc_victim_age_dist,0,202672,1572864,0.128855
454564349,gc_victim_age_dist,0,212968,1572864,0.135401
456792849,gc_victim_age_dist,0,209930,1572864,0.133470
456954787,gc_victim_age_dist,0,242578,1572864,0.154227
458943576,gc_victim_age_dist,0,231144,1572864,0.146957
460149695,gc_victim_age_dist,0,242771,1572864,0.154350
461674239,gc_victim_age_dist,0,245278,1572864,0.155944
463347708,gc_victim_age_dist,0,245388,1572864,0.156013
465086133,gc_victim_age_dist,0,248970,1572864,0.158291
466256943,gc_victim_age_dist,1,251798,1572864,0.160089
467813653,gc_victim_age_dist,0,244798,1572864,0.155638
470256353,gc_victim_age_dist,0,248338,1572864,0.157889
470444900,gc_victim_age_dist,0,253153,1572864,0.160950
470644169,gc_victim_age_dist,0,256018,1572864,0.162772
472318695,gc_victim_age_dist,0,263392,1572864,0.167460
474532963,gc_victim_age_dist,0,202252,1572864,0.128588
474699865,gc_victim_age_dist,0,269210,1572864,0.171159
476231467,gc_victim_age_dist,0,273220,1572864,0.173709
478090282,gc_victim_age_dist,1,216192,1572864,0.137451
479697684,gc_victim_age_dist,0,292300,1572864,0.185839
480343626,gc_victim_age_dist,0,297780,1572864,0.189323
480608236,gc_victim_age_dist,0,311960,1572864,0.198339
480901646,gc_victim_age_dist,0,320686,1572864,0.203887
481329476,gc_victim_age_dist,1,320980,1572864,0.204074
483736475,gc_victim_age_dist,1,324394,1572864,0.206244
485897263,gc_victim_age_dist,0,319244,1572864,0.202970
486172260,gc_victim_age_dist,1,330500,1572864,0.210126
488792223,gc_victim_age_dist,1,177020,1572864,0.112546
489198343,gc_victim_age_dist,0,319596,1572864,0.203194
491814189,gc_victim_age_dist,1,331111,1572864,0.210515
493407434,gc_victim_age_dist,0,331177,1572864,0.210557
495047078,gc_victim_age_dist,0,335426,1572864,0.213258
496359872,gc_victim_age_dist,1,335674,1572864,0.213416
498394075,gc_victim_age_dist,1,122728,1572864,0.078028
498988753,gc_victim_age_dist,0,336448,1572864,0.213908
499303182,gc_victim_age_dist,0,338876,1572864,0.215452
499614657,gc_victim_age_dist,0,339205,1572864,0.215661
500313883,gc_victim_age_dist,0,339339,1572864,0.215746
500620137,gc_victim_age_dist,0,340866,1572864,0.216717
503037407,gc_victim_age_dist,0,341292,1572864,0.216988
503864768,gc_victim_age_dist,0,344436,1572864,0.218987
505763724,gc_victim_age_dist,0,348281,1572864,0.221431
506579618,gc_victim_age_dist,0,351206,1572864,0.223291
509313979,gc_victim_age_dist,0,353712,1572864,0.224884
511010674,gc_victim_age_dist,0,205512,1572864,0.130661
511447988,gc_victim_age_dist,0,345368,1572864,0.219579
514251147,gc_victim_age_dist,0,353923,1572864,0.225018
514859615,gc_victim_age_dist,0,352458,1572864,0.224087
516869016,gc_victim_age_dist,0,98256,1572864,0.062469
518630704,gc_victim_age_dist,1,356320,1572864,0.226542
520109450,gc_victim_age_dist,0,362688,1572864,0.230591
520440111,gc_victim_age_dist,0,363308,1572864,0.230985
520782435,gc_victim_age_dist,0,363338,1572864,0.231004
521257709,gc_victim_age_dist,0,367276,1572864,0.233508
