timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440401932,gc_victim_age_dist,0,37288,1572864,0.023707
440433342,gc_victim_age_dist,0,42440,1572864,0.026983
441974790,gc_victim_age_dist,0,59249,1572864,0.037669
443547658,gc_victim_age_dist,0,140061,1572864,0.089048
445120522,gc_victim_age_dist,0,179331,1572864,0.114016
446693391,gc_victim_age_dist,0,195640,1572864,0.124385
448266249,gc_victim_age_dist,0,196171,1572864,0.124722
449839113,gc_victim_age_dist,0,202164,1572864,0.128532
451411980,gc_victim_age_dist,0,207096,1572864,0.131668
452984847,gc_victim_age_dist,0,223174,1572864,0.141890
454557698,gc_victim_age_dist,0,232165,1572864,0.147607
454733165,gc_victim_age_dist,0,232824,1572864,0.148026
456130565,gc_victim_age_dist,0,249496,1572864,0.158625
457703425,gc_victim_age_dist,0,260704,1572864,0.165751
459276303,gc_victim_age_dist,0,272926,1572864,0.173522
460849159,gc_victim_age_dist,0,281336,1572864,0.178869
462422017,gc_victim_age_dist,0,284628,1572864,0.180962
462640741,gc_victim_age_dist,0,286948,1572864,0.182437
463994896,gc_victim_age_dist,0,291606,1572864,0.185398
465567749,gc_victim_age_dist,0,300038,1572864,0.190759
467140620,gc_victim_age_dist,0,304912,1572864,0.193858
468713474,gc_victim_age_dist,0,315592,1572864,0.200648
469001010,gc_victim_age_dist,0,327044,1572864,0.207929
470286339,gc_victim_age_dist,0,328422,1572864,0.208805
471859210,gc_victim_age_dist,0,147288,1572864,0.093643
473432080,gc_victim_age_dist,0,323131,1572864,0.205441
475004941,gc_victim_age_dist,0,327108,1572864,0.207970
476577806,gc_victim_age_dist,0,329346,1572864,0.209393
476852175,gc_victim_age_dist,0,339080,1572864,0.215581
478150657,gc_victim_age_dist,0,85616,1572864,0.054433
479723532,gc_victim_age_dist,0,263344,1572864,0.167430
481296395,gc_victim_age_dist,0,330182,1572864,0.209924
482869264,gc_victim_age_dist,0,319068,1572864,0.202858
483127469,gc_victim_age_dist,0,342836,1572864,0.217969
484442121,gc_victim_age_dist,0,261044,1572864,0.165967
486014983,gc_victim_age_dist,0,343976,1572864,0.218694
487587850,gc_victim_age_dist,0,268929,1572864,0.170980
489160715,gc_victim_age_dist,0,351122,1572864,0.223237
489465927,gc_victim_age_dist,0,355327,1572864,0.225911
490733575,gc_victim_age_dist,0,361422,1572864,0.229786
492306443,gc_victim_age_dist,0,362020,1572864,0.230166
493879308,gc_victim_age_dist,0,362628,1572864,0.230553
495452175,gc_victim_age_dist,0,364290,1572864,0.231609
495742004,gc_victim_age_dist,0,375437,1572864,0.238696
497025031,gc_victim_age_dist,0,331422,1572864,0.210712
498597901,gc_victim_age_dist,0,383936,1572864,0.244100
500170765,gc_victim_age_dist,0,399156,1572864,0.253777
500518333,gc_victim_age_dist,0,402972,1572864,0.256203
501743623,gc_victim_age_dist,0,404672,1572864,0.257284
503316491,gc_victim_age_dist,0,407296,1572864,0.258952
504889349,gc_victim_age_dist,0,407871,1572864,0.259317
505246667,gc_victim_age_dist,0,413105,1572864,0.262645
506462223,gc_victim_age_dist,0,415148,1572864,0.263944
508035086,gc_victim_age_dist,0,416060,1572864,0.264524
509607948,gc_victim_age_dist,0,418440,1572864,0.266037
509985343,gc_victim_age_dist,0,446758,1572864,0.284041
511180811,gc_victim_age_dist,0,379512,1572864,0.241287
512753674,gc_victim_age_dist,0,465423,1572864,0.295908
513118382,gc_victim_age_dist,0,479384,1572864,0.304784
514326541,gc_victim_age_dist,0,479892,1572864,0.305107
515899395,gc_victim_age_dist,0,262308,1572864,0.166771
517472265,gc_victim_age_dist,0,490252,1572864,0.311694
518144796,gc_victim_age_dist,0,428564,1572864,0.272474
519045124,gc_victim_age_dist,0,496198,1572864,0.315474
520617993,gc_victim_age_dist,0,497820,1572864,0.316505
521291007,gc_victim_age_dist,0,502334,1572864,0.319375
