timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440401936,gc_victim_age_dist,0,735119,1572864,0.467376
441337876,gc_victim_age_dist,0,33494,1572864,0.021295
441974798,gc_victim_age_dist,0,21905,1572864,0.013927
443547652,gc_victim_age_dist,0,33150,1572864,0.021076
445120524,gc_victim_age_dist,0,29220,1572864,0.018578
446693381,gc_victim_age_dist,0,18452,1572864,0.011731
448266251,gc_victim_age_dist,0,33945,1572864,0.021582
449839114,gc_victim_age_dist,0,19900,1572864,0.012652
451411973,gc_victim_age_dist,0,38873,1572864,0.024715
452984840,gc_victim_age_dist,0,38294,1572864,0.024347
454557701,gc_victim_age_dist,0,64670,1572864,0.041116
456130575,gc_victim_age_dist,0,18480,1572864,0.011749
457703434,gc_victim_age_dist,0,24922,1572864,0.015845
459276292,gc_victim_age_dist,0,26138,1572864,0.016618
460849156,gc_victim_age_dist,0,25350,1572864,0.016117
462422031,gc_victim_age_dist,0,40504,1572864,0.025752
462452614,gc_victim_age_dist,0,41002,1572864,0.026068
464772222,gc_victim_age_dist,0,43615,1572864,0.027730
467002758,gc_victim_age_dist,0,43874,1572864,0.027894
467254098,gc_victim_age_dist,0,33982,1572864,0.021605
469736490,gc_victim_age_dist,0,43477,1572864,0.027642
471802842,gc_victim_age_dist,0,46125,1572864,0.029325
472210877,gc_victim_age_dist,0,28245,1572864,0.017958
473702127,gc_victim_age_dist,0,56180,1572864,0.035718
475583462,gc_victim_age_dist,0,61496,1572864,0.039098
475632707,gc_victim_age_dist,0,58471,1572864,0.037175
477482215,gc_victim_age_dist,0,39064,1572864,0.024836
479453036,gc_victim_age_dist,0,37330,1572864,0.023734
480166748,gc_victim_age_dist,0,51623,1572864,0.032821
481859429,gc_victim_age_dist,0,9015,1572864,0.005732
484043135,gc_victim_age_dist,0,63410,1572864,0.040315
485403437,gc_victim_age_dist,0,129823,1572864,0.082539
486379482,gc_victim_age_dist,0,33031,1572864,0.021001
488763916,gc_victim_age_dist,0,4718,1572864,0.003000
489911584,gc_victim_age_dist,0,151391,1572864,0.096252
491171041,gc_victim_age_dist,0,31650,1572864,0.020123
493544524,gc_victim_age_dist,0,6634,1572864,0.004218
495345815,gc_victim_age_dist,0,2960,1572864,0.001882
495476621,gc_victim_age_dist,0,3622,1572864,0.002303
497400836,gc_victim_age_dist,0,38603,1572864,0.024543
499355400,gc_victim_age_dist,0,10168,1572864,0.006465
501250191,gc_victim_age_dist,0,66813,1572864,0.042479
502973645,gc_victim_age_dist,0,36578,1572864,0.023256
503467119,gc_victim_age_dist,0,46560,1572864,0.029602
505690267,gc_victim_age_dist,0,136890,1572864,0.087032
507971639,gc_victim_age_dist,0,72512,1572864,0.046102
508179651,gc_victim_age_dist,0,65490,1572864,0.041637
510172536,gc_victim_age_dist,0,74393,1572864,0.047298
512399316,gc_victim_age_dist,0,47770,1572864,0.030371
513750513,gc_victim_age_dist,0,6975,1572864,0.004435
514542262,gc_victim_age_dist,0,5824,1572864,0.003703
516696061,gc_victim_age_dist,0,87376,1572864,0.055552
518610495,gc_victim_age_dist,0,3370,1572864,0.002143
520536068,gc_victim_age_dist,0,3770,1572864,0.002397
521119906,gc_victim_age_dist,0,13170,1572864,0.008373
522428550,gc_victim_age_dist,0,49258,1572864,0.031317
524545928,gc_victim_age_dist,0,34235,1572864,0.021766
526851160,gc_victim_age_dist,0,25970,1572864,0.016511
526925233,gc_victim_age_dist,0,40580,1572864,0.025800
529145593,gc_victim_age_dist,0,26390,1572864,0.016778
531308125,gc_victim_age_dist,0,71785,1572864,0.045640
531363072,gc_victim_age_dist,0,92659,1572864,0.058911
532397730,gc_victim_age_dist,0,37317,1572864,0.023726
533646708,gc_victim_age_dist,0,29360,1572864,0.018667
535887758,gc_victim_age_dist,0,77305,1572864,0.049149
537724769,gc_victim_age_dist,0,35870,1572864,0.022806
537982028,gc_victim_age_dist,0,6820,1572864,0.004336
540199917,gc_victim_age_dist,0,25727,1572864,0.016357
542231563,gc_victim_age_dist,0,3955,1572864,0.002515
544122372,gc_victim_age_dist,0,6910,1572864,0.004393
544420427,gc_victim_age_dist,0,15010,1572864,0.009543
546083463,gc_victim_age_dist,0,22100,1572864,0.014051
548017480,gc_victim_age_dist,0,8594,1572864,0.005464
550052903,gc_victim_age_dist,0,13841,1572864,0.008800
551516884,gc_victim_age_dist,0,34107,1572864,0.021685
552340822,gc_victim_age_dist,0,15409,1572864,0.009797
554619337,gc_victim_age_dist,0,35745,1572864,0.022726
556585958,gc_victim_age_dist,0,79229,1572864,0.050372
556850136,gc_victim_age_dist,0,97020,1572864,0.061684
559084014,gc_victim_age_dist,0,74025,1572864,0.047064
561365896,gc_victim_age_dist,0,5134,1572864,0.003264
561761276,gc_victim_age_dist,0,42455,1572864,0.026992
563691133,gc_victim_age_dist,0,17824,1572864,0.011332
565754508,gc_victim_age_dist,0,4550,1572864,0.002893
567664258,gc_victim_age_dist,0,5155,1572864,0.003277
568173287,gc_victim_age_dist,0,13942,1572864,0.008864
569696971,gc_victim_age_dist,0,7425,1572864,0.004721
571601116,gc_victim_age_dist,0,59280,1572864,0.037689
573652660,gc_victim_age_dist,0,61600,1572864,0.039164
575095087,gc_victim_age_dist,0,17601,1572864,0.011190
575872097,gc_victim_age_dist,0,14006,1572864,0.008905
578042367,gc_victim_age_dist,0,25475,1572864,0.016197
580326130,gc_victim_age_dist,0,25170,1572864,0.016003
580514113,gc_victim_age_dist,0,16562,1572864,0.010530
582749902,gc_victim_age_dist,0,10945,1572864,0.006959
585003608,gc_victim_age_dist,0,28270,1572864,0.017974
585384124,gc_victim_age_dist,0,70427,1572864,0.044776
587208352,gc_victim_age_dist,0,63273,1572864,0.040228
589251791,gc_victim_age_dist,0,33368,1572864,0.021215
591117802,gc_victim_age_dist,0,63381,1572864,0.040297
592659536,gc_victim_age_dist,0,66637,1572864,0.042367
593020347,gc_victim_age_dist,0,20713,1572864,0.013169
594932564,gc_victim_age_dist,0,58480,1572864,0.037181
596898023,gc_victim_age_dist,0,13518,1572864,0.008595
599105853,gc_victim_age_dist,0,19334,1572864,0.012292
599753925,gc_victim_age_dist,0,20154,1572864,0.012814
601661778,gc_victim_age_dist,0,7338,1572864,0.004665
603336607,gc_victim_age_dist,0,18302,1572864,0.011636
604322360,gc_victim_age_dist,0,54844,1572864,0.034869
604363970,gc_victim_age_dist,0,93025,1572864,0.059144
606717007,gc_victim_age_dist,0,14678,1572864,0.009332
608028250,gc_victim_age_dist,0,4672,1572864,0.002970
608977039,gc_victim_age_dist,0,13443,1572864,0.008547
611202398,gc_victim_age_dist,0,51627,1572864,0.032824
613268875,gc_victim_age_dist,0,3424,1572864,0.002177
613995968,gc_victim_age_dist,0,3110,1572864,0.001977
615207046,gc_victim_age_dist,0,4096,1572864,0.002604
617172665,gc_victim_age_dist,0,11417,1572864,0.007259
619159847,gc_victim_age_dist,0,20511,1572864,0.013041
621220998,gc_victim_age_dist,0,52522,1572864,0.033393
621353586,gc_victim_age_dist,0,81205,1572864,0.051629
623483346,gc_victim_age_dist,0,69492,1572864,0.044182
625745011,gc_victim_age_dist,0,10996,1572864,0.006991
626709290,gc_victim_age_dist,0,101450,1572864,0.064500
627996778,gc_victim_age_dist,0,101928,1572864,0.064804
630168366,gc_victim_age_dist,0,13979,1572864,0.008888
631923836,gc_victim_age_dist,0,21624,1572864,0.013748
632514072,gc_victim_age_dist,0,16032,1572864,0.010193
634924154,gc_victim_age_dist,0,11994,1572864,0.007626
636706167,gc_victim_age_dist,0,48060,1572864,0.030556
637095741,gc_victim_age_dist,0,3835,1572864,0.002438
639097816,gc_victim_age_dist,0,65514,1572864,0.041653
641060353,gc_victim_age_dist,0,6275,1572864,0.003990
642996931,gc_victim_age_dist,0,20100,1572864,0.012779
644009728,gc_victim_age_dist,0,62091,1572864,0.039476
645256197,gc_victim_age_dist,0,94520,1572864,0.060094
647516348,gc_victim_age_dist,0,58540,1572864,0.037219
649067164,gc_victim_age_dist,0,67440,1572864,0.042877
649869115,gc_victim_age_dist,0,138095,1572864,0.087798
652163953,gc_victim_age_dist,0,70541,1572864,0.044849
654106058,gc_victim_age_dist,0,16017,1572864,0.010183
654395347,gc_victim_age_dist,0,70248,1572864,0.044662
656793054,gc_victim_age_dist,0,54846,1572864,0.034870
658850914,gc_victim_age_dist,0,3872,1572864,0.002462
659786440,gc_victim_age_dist,0,3590,1572864,0.002282
660823008,gc_victim_age_dist,0,3875,1572864,0.002464
662705698,gc_victim_age_dist,0,75415,1572864,0.047948
662760671,gc_victim_age_dist,0,78538,1572864,0.049933
664639759,gc_victim_age_dist,0,118451,1572864,0.075309
666573531,gc_victim_age_dist,0,123466,1572864,0.078498
667455792,gc_victim_age_dist,0,14482,1572864,0.009207
669062243,gc_victim_age_dist,0,9737,1572864,0.006191
671311871,gc_victim_age_dist,0,57217,1572864,0.036378
672202305,gc_victim_age_dist,0,22281,1572864,0.014166
673834925,gc_victim_age_dist,0,18155,1572864,0.011543
676097354,gc_victim_age_dist,0,34571,1572864,0.021980
676777707,gc_victim_age_dist,0,15073,1572864,0.009583
678509394,gc_victim_age_dist,0,83680,1572864,0.053202
680670361,gc_victim_age_dist,0,79688,1572864,0.050664
682556389,gc_victim_age_dist,0,5045,1572864,0.003208
682994565,gc_victim_age_dist,0,6125,1572864,0.003894
684457262,gc_victim_age_dist,0,11892,1572864,0.007561
686379373,gc_victim_age_dist,0,10545,1572864,0.006704
688265206,gc_victim_age_dist,0,6210,1572864,0.003948
690269960,gc_victim_age_dist,0,7295,1572864,0.004638
691030779,gc_victim_age_dist,0,20978,1572864,0.013337
692512835,gc_victim_age_dist,0,31965,1572864,0.020323
694686342,gc_victim_age_dist,0,73485,1572864,0.046721
696231876,gc_victim_age_dist,0,16979,1572864,0.010795
697229845,gc_victim_age_dist,0,93672,1572864,0.059555
699384848,gc_victim_age_dist,0,18646,1572864,0.011855
701450630,gc_victim_age_dist,0,14791,1572864,0.009404
701518957,gc_victim_age_dist,0,4850,1572864,0.003084
703758892,gc_victim_age_dist,0,18470,1572864,0.011743
705782024,gc_victim_age_dist,0,3080,1572864,0.001958
707710597,gc_victim_age_dist,0,4610,1572864,0.002931
708172548,gc_victim_age_dist,0,6445,1572864,0.004098
709618908,gc_victim_age_dist,0,14956,1572864,0.009509
711566491,gc_victim_age_dist,0,5350,1572864,0.003401
713601411,gc_victim_age_dist,0,23422,1572864,0.014891
715195168,gc_victim_age_dist,0,48184,1572864,0.030635
715810960,gc_victim_age_dist,0,70455,1572864,0.044794
718018731,gc_victim_age_dist,0,99245,1572864,0.063098
720217528,gc_victim_age_dist,0,74008,1572864,0.047053
720582720,gc_victim_age_dist,0,112410,1572864,0.071468
722499174,gc_victim_age_dist,0,4210,1572864,0.002677
724922765,gc_victim_age_dist,0,49438,1572864,0.031432
725553398,gc_victim_age_dist,0,40780,1572864,0.025927
725586256,gc_victim_age_dist,0,43060,1572864,0.027377
727069374,gc_victim_age_dist,0,27457,1572864,0.017457
728985413,gc_victim_age_dist,0,3850,1572864,0.002448
730903904,gc_victim_age_dist,0,4240,1572864,0.002696
732852194,gc_victim_age_dist,0,5375,1572864,0.003417
733440430,gc_victim_age_dist,0,15397,1572864,0.009789
734791647,gc_victim_age_dist,0,22767,1572864,0.014475
737022455,gc_victim_age_dist,0,43429,1572864,0.027611
738949647,gc_victim_age_dist,0,76961,1572864,0.048930
