timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440130859,gc_victim_age_dist,1,1388360,1572864,0.882696
441547681,gc_victim_age_dist,0,910040,1572864,0.578588
442530545,gc_victim_age_dist,0,390800,1572864,0.248464
442842231,gc_victim_age_dist,0,627328,1572864,0.398844
443545302,gc_victim_age_dist,0,545408,1572864,0.346761
444195250,gc_victim_age_dist,1,693496,1572864,0.440913
444987630,gc_victim_age_dist,0,674608,1572864,0.428904
445722721,gc_victim_age_dist,0,831616,1572864,0.528727
446615126,gc_victim_age_dist,1,580184,1572864,0.368871
447205264,gc_victim_age_dist,1,878064,1572864,0.558258
448119715,gc_victim_age_dist,0,473040,1572864,0.300751
448600299,gc_victim_age_dist,0,378256,1572864,0.240489
449754778,gc_victim_age_dist,0,647928,1572864,0.411942
450417060,gc_victim_age_dist,0,260528,1572864,0.165639
450629153,gc_victim_age_dist,0,854344,1572864,0.543177
451548910,gc_victim_age_dist,1,119448,1572864,0.075943
452588840,gc_victim_age_dist,0,427360,1572864,0.271708
454426366,gc_victim_age_dist,1,322592,1572864,0.205098
454666984,gc_victim_age_dist,0,706264,1572864,0.449031
455457296,gc_victim_age_dist,1,795488,1572864,0.505758
456245109,gc_victim_age_dist,1,515672,1572864,0.327855
457700961,gc_victim_age_dist,1,161032,1572864,0.102381
457823445,gc_victim_age_dist,1,343624,1572864,0.218470
459947846,gc_victim_age_dist,0,156816,1572864,0.099701
460070392,gc_victim_age_dist,0,264728,1572864,0.168310
462406509,gc_victim_age_dist,1,307792,1572864,0.195689
462737044,gc_victim_age_dist,0,204880,1572864,0.130259
464968599,gc_victim_age_dist,1,326984,1572864,0.207891
466724658,gc_victim_age_dist,1,424848,1572864,0.270111
467043737,gc_victim_age_dist,1,481888,1572864,0.306376
468561003,gc_victim_age_dist,0,554936,1572864,0.352819
470210770,gc_victim_age_dist,1,255536,1572864,0.162465
470420852,gc_victim_age_dist,0,416360,1572864,0.264715
472034611,gc_victim_age_dist,1,664800,1572864,0.422668
472739985,gc_victim_age_dist,0,659632,1572864,0.419383
474186035,gc_victim_age_dist,0,274928,1572864,0.174795
475406713,gc_victim_age_dist,0,342168,1572864,0.217545
475675482,gc_victim_age_dist,0,585784,1572864,0.372431
477541835,gc_victim_age_dist,0,498904,1572864,0.317195
