timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440401925,gc_victim_age_dist,0,966455,1572864,0.614456
441477497,gc_victim_age_dist,0,195888,1572864,0.124542
441974790,gc_victim_age_dist,0,140063,1572864,0.089050
443547655,gc_victim_age_dist,0,179038,1572864,0.113829
445120526,gc_victim_age_dist,0,58533,1572864,0.037214
446693389,gc_victim_age_dist,0,37280,1572864,0.023702
446724040,gc_victim_age_dist,0,207096,1572864,0.131668
448266250,gc_victim_age_dist,0,375545,1572864,0.238765
449839107,gc_victim_age_dist,0,361963,1572864,0.230130
451411982,gc_victim_age_dist,0,356926,1572864,0.226927
452984841,gc_victim_age_dist,0,365820,1572864,0.232582
453302000,gc_victim_age_dist,0,223178,1572864,0.141893
454557700,gc_victim_age_dist,0,232838,1572864,0.148034
456130567,gc_victim_age_dist,0,367761,1572864,0.233816
457703427,gc_victim_age_dist,0,42708,1572864,0.027153
459276293,gc_victim_age_dist,0,202130,1572864,0.128511
459442553,gc_victim_age_dist,0,300165,1572864,0.190840
461474711,gc_victim_age_dist,0,260768,1572864,0.165792
461710630,gc_victim_age_dist,0,367384,1572864,0.233576
463638755,gc_victim_age_dist,0,437020,1572864,0.277850
464252412,gc_victim_age_dist,0,382550,1572864,0.243219
465954659,gc_victim_age_dist,0,399242,1572864,0.253831
466310889,gc_victim_age_dist,0,286804,1572864,0.182345
468128224,gc_victim_age_dist,0,304400,1572864,0.193532
470051309,gc_victim_age_dist,0,196154,1572864,0.124711
471046858,gc_victim_age_dist,0,341098,1572864,0.216864
471995747,gc_victim_age_dist,0,147288,1572864,0.093643
473572575,gc_victim_age_dist,0,328420,1572864,0.208804
473862449,gc_victim_age_dist,0,537211,1572864,0.341550
475215183,gc_victim_age_dist,0,536480,1572864,0.341085
476830561,gc_victim_age_dist,0,407362,1572864,0.258994
477215551,gc_victim_age_dist,0,153681,1572864,0.097708
478509103,gc_victim_age_dist,0,362584,1572864,0.230525
480091185,gc_victim_age_dist,0,255152,1572864,0.162221
481674519,gc_victim_age_dist,0,330174,1572864,0.209919
483247677,gc_victim_age_dist,0,319068,1572864,0.202858
484989249,gc_victim_age_dist,0,261044,1572864,0.165967
485230424,gc_victim_age_dist,0,316714,1572864,0.201361
486578755,gc_victim_age_dist,0,474444,1572864,0.301643
488153151,gc_victim_age_dist,0,446708,1572864,0.284009
489741306,gc_victim_age_dist,0,507340,1572864,0.322558
490367243,gc_victim_age_dist,0,519282,1572864,0.330151
491404340,gc_victim_age_dist,0,506472,1572864,0.322006
493009772,gc_victim_age_dist,0,247298,1572864,0.157228
493231013,gc_victim_age_dist,0,304996,1572864,0.193911
494587364,gc_victim_age_dist,0,416070,1572864,0.264530
496164831,gc_victim_age_dist,0,549992,1572864,0.349675
498001600,gc_victim_age_dist,0,168191,1572864,0.106933
499901594,gc_victim_age_dist,0,267434,1572864,0.170030
500149671,gc_victim_age_dist,0,617185,1572864,0.392396
501471142,gc_victim_age_dist,0,404751,1572864,0.257334
501970511,gc_victim_age_dist,0,383922,1572864,0.244091
502321148,gc_victim_age_dist,0,645431,1572864,0.410354
503638142,gc_victim_age_dist,0,230390,1572864,0.146478
505568513,gc_victim_age_dist,0,248856,1572864,0.158218
507551822,gc_victim_age_dist,0,660722,1572864,0.420076
508613248,gc_victim_age_dist,0,670540,1572864,0.426318
509640988,gc_victim_age_dist,0,653548,1572864,0.415515
510625683,gc_victim_age_dist,0,649568,1572864,0.412984
511533456,gc_victim_age_dist,0,193242,1572864,0.122860
511685360,gc_victim_age_dist,0,260980,1572864,0.165927
512806474,gc_victim_age_dist,0,728396,1572864,0.463102
513729848,gc_victim_age_dist,0,317014,1572864,0.201552
514798795,gc_victim_age_dist,0,513176,1572864,0.326269
516415149,gc_victim_age_dist,0,569664,1572864,0.362183
517175860,gc_victim_age_dist,0,548050,1572864,0.348441
518139618,gc_victim_age_dist,0,708494,1572864,0.450448
520202161,gc_victim_age_dist,0,272400,1572864,0.173187
520418786,gc_victim_age_dist,0,721540,1572864,0.458743
521827907,gc_victim_age_dist,0,651335,1572864,0.414108
523620350,gc_victim_age_dist,0,490157,1572864,0.311633
524310567,gc_victim_age_dist,0,723651,1572864,0.460085
525305418,gc_victim_age_dist,0,680074,1572864,0.432379
526299178,gc_victim_age_dist,0,705659,1572864,0.448646
527329128,gc_victim_age_dist,0,643454,1572864,0.409097
528257337,gc_victim_age_dist,0,614312,1572864,0.390569
529137790,gc_victim_age_dist,0,729819,1572864,0.464006
530131043,gc_victim_age_dist,0,709950,1572864,0.451374
531133157,gc_victim_age_dist,0,732262,1572864,0.465560
532244535,gc_victim_age_dist,0,260176,1572864,0.165415
532445792,gc_victim_age_dist,0,326684,1572864,0.207700
532769354,gc_victim_age_dist,0,592552,1572864,0.376734
533967846,gc_victim_age_dist,0,773005,1572864,0.491463
535929876,gc_victim_age_dist,0,793174,1572864,0.504286
537000401,gc_victim_age_dist,0,772224,1572864,0.490967
538123724,gc_victim_age_dist,0,36372,1572864,0.023125
538151889,gc_victim_age_dist,0,496197,1572864,0.315474
538931980,gc_victim_age_dist,0,806108,1572864,0.512510
540094673,gc_victim_age_dist,0,606736,1572864,0.385752
540885343,gc_victim_age_dist,0,398178,1572864,0.253155
541873187,gc_victim_age_dist,0,783330,1572864,0.498028
543549635,gc_victim_age_dist,0,772391,1572864,0.491073
544527867,gc_victim_age_dist,0,587072,1572864,0.373250
545768417,gc_victim_age_dist,0,798763,1572864,0.507840
546847945,gc_victim_age_dist,0,601600,1572864,0.382487
547622206,gc_victim_age_dist,0,627331,1572864,0.398846
548581308,gc_victim_age_dist,0,478464,1572864,0.304199
549387191,gc_victim_age_dist,0,550864,1572864,0.350230
550282575,gc_victim_age_dist,0,840734,1572864,0.534524
551581161,gc_victim_age_dist,0,744244,1572864,0.473178
552737104,gc_victim_age_dist,0,861670,1572864,0.547835
554021082,gc_victim_age_dist,0,814378,1572864,0.517768
555306788,gc_victim_age_dist,0,847541,1572864,0.538852
556524347,gc_victim_age_dist,0,688346,1572864,0.437639
557539089,gc_victim_age_dist,0,752824,1572864,0.478633
558614327,gc_victim_age_dist,1,54955,1572864,0.034939
558658860,gc_victim_age_dist,0,764391,1572864,0.485987
559840579,gc_victim_age_dist,0,717747,1572864,0.456331
