timestamp,type,class,valid_blocks,total_blocks,valid_ratio
489801859,gc_victim_age_dist,0,374638,1572864,0.238188
491803719,gc_victim_age_dist,0,336538,1572864,0.213965
493396873,gc_victim_age_dist,1,490952,1572864,0.312139
495023579,gc_victim_age_dist,0,242428,1572864,0.154132
496641636,gc_victim_age_dist,1,390446,1572864,0.248239
496963244,gc_victim_age_dist,1,312572,1572864,0.198728
497877254,gc_victim_age_dist,0,429814,1572864,0.273268
499275451,gc_victim_age_dist,0,400154,1572864,0.254411
501467866,gc_victim_age_dist,0,480748,1572864,0.305651
502220874,gc_victim_age_dist,0,475623,1572864,0.302393
503901180,gc_victim_age_dist,1,483664,1572864,0.307505
504550751,gc_victim_age_dist,0,145212,1572864,0.092323
504676693,gc_victim_age_dist,0,390512,1572864,0.248281
506026274,gc_victim_age_dist,0,391204,1572864,0.248721
506379242,gc_victim_age_dist,0,208599,1572864,0.132624
507786893,gc_victim_age_dist,0,249813,1572864,0.158827
508493728,gc_victim_age_dist,0,331104,1572864,0.210510
508782844,gc_victim_age_dist,1,537256,1572864,0.341578
510455419,gc_victim_age_dist,0,422106,1572864,0.268368
512007662,gc_victim_age_dist,0,219574,1572864,0.139601
513115725,gc_victim_age_dist,1,234560,1572864,0.149129
514925200,gc_victim_age_dist,1,587680,1572864,0.373637
515595192,gc_victim_age_dist,0,574084,1572864,0.364993
516959689,gc_victim_age_dist,0,176768,1572864,0.112386
517633336,gc_victim_age_dist,0,446248,1572864,0.283717
519756344,gc_victim_age_dist,0,31080,1572864,0.019760
520645406,gc_victim_age_dist,0,588012,1572864,0.373848
521458880,gc_victim_age_dist,1,450088,1572864,0.286158
522398892,gc_victim_age_dist,0,661680,1572864,0.420685
525012063,gc_victim_age_dist,0,644082,1572864,0.409496
525853974,gc_victim_age_dist,0,353908,1572864,0.225009
526147298,gc_victim_age_dist,0,665218,1572864,0.422934
527685769,gc_victim_age_dist,0,620574,1572864,0.394550
528542171,gc_victim_age_dist,0,561813,1572864,0.357191
529468748,gc_victim_age_dist,0,576928,1572864,0.366801
530996971,gc_victim_age_dist,0,79157,1572864,0.050327
532975340,gc_victim_age_dist,0,133570,1572864,0.084922
534264518,gc_victim_age_dist,0,269047,1572864,0.171055
534984091,gc_victim_age_dist,0,338986,1572864,0.215521
536731975,gc_victim_age_dist,0,534305,1572864,0.339702
537499797,gc_victim_age_dist,0,508932,1572864,0.323570
538239827,gc_victim_age_dist,0,371176,1572864,0.235987
538995304,gc_victim_age_dist,0,662266,1572864,0.421057
539748123,gc_victim_age_dist,0,516950,1572864,0.328668
542614298,gc_victim_age_dist,0,350716,1572864,0.222979
544057710,gc_victim_age_dist,0,64424,1572864,0.040960
544221497,gc_victim_age_dist,0,268280,1572864,0.170568
547031194,gc_victim_age_dist,0,529820,1572864,0.336850
548715263,gc_victim_age_dist,0,70980,1572864,0.045128
549180496,gc_victim_age_dist,0,144228,1572864,0.091698
551047753,gc_victim_age_dist,0,104978,1572864,0.066743
553642919,gc_victim_age_dist,0,161444,1572864,0.102643
553833802,gc_victim_age_dist,0,137244,1572864,0.087257
555414086,gc_victim_age_dist,0,16976,1572864,0.010793
557318480,gc_victim_age_dist,0,462395,1572864,0.293983
557695146,gc_victim_age_dist,0,675318,1572864,0.429356
558609440,gc_victim_age_dist,0,571745,1572864,0.363506
559480850,gc_victim_age_dist,1,586402,1572864,0.372824
560285748,gc_victim_age_dist,0,545802,1572864,0.347012
561113412,gc_victim_age_dist,0,361945,1572864,0.230118
561435701,gc_victim_age_dist,0,401454,1572864,0.255238
561782006,gc_victim_age_dist,0,437278,1572864,0.278014
562684543,gc_victim_age_dist,0,294776,1572864,0.187414
563195302,gc_victim_age_dist,0,692446,1572864,0.440245
565036423,gc_victim_age_dist,1,553455,1572864,0.351877
565714100,gc_victim_age_dist,0,720976,1572864,0.458384
567078353,gc_victim_age_dist,0,563844,1572864,0.358482
569236335,gc_victim_age_dist,0,130790,1572864,0.083154
569773100,gc_victim_age_dist,0,171136,1572864,0.108805
571862212,gc_victim_age_dist,0,435088,1572864,0.276622
573536141,gc_victim_age_dist,1,599000,1572864,0.380834
574248020,gc_victim_age_dist,0,401696,1572864,0.255391
575231086,gc_victim_age_dist,0,246095,1572864,0.156463
576904575,gc_victim_age_dist,1,608268,1572864,0.386726
578542729,gc_victim_age_dist,0,264425,1572864,0.168117
579390841,gc_victim_age_dist,1,671154,1572864,0.426708
580133379,gc_victim_age_dist,1,771060,1572864,0.490227
581070552,gc_victim_age_dist,0,248290,1572864,0.157859
581286576,gc_victim_age_dist,1,522267,1572864,0.332048
582943725,gc_victim_age_dist,1,469212,1572864,0.298317
583314919,gc_victim_age_dist,1,315120,1572864,0.200348
583763044,gc_victim_age_dist,0,723451,1572864,0.459958
585495716,gc_victim_age_dist,0,643180,1572864,0.408923
586415925,gc_victim_age_dist,0,153194,1572864,0.097398
587312004,gc_victim_age_dist,1,538584,1572864,0.342422
589020889,gc_victim_age_dist,1,672638,1572864,0.427652
590763278,gc_victim_age_dist,0,111430,1572864,0.070845
591677538,gc_victim_age_dist,0,374524,1572864,0.238116
594311487,gc_victim_age_dist,0,179834,1572864,0.114335
594647790,gc_victim_age_dist,0,716032,1572864,0.455241
595504663,gc_victim_age_dist,1,422528,1572864,0.268636
595843251,gc_victim_age_dist,0,610120,1572864,0.387904
597362464,gc_victim_age_dist,1,291192,1572864,0.185135
598568862,gc_victim_age_dist,1,427120,1572864,0.271556
599677685,gc_victim_age_dist,1,506555,1572864,0.322059
601863268,gc_victim_age_dist,1,466688,1572864,0.296712
602219614,gc_victim_age_dist,12,533542,1572864,0.339217
603468319,gc_victim_age_dist,0,259670,1572864,0.165094
605262617,gc_victim_age_dist,0,441957,1572864,0.280989
607022822,gc_victim_age_dist,0,206516,1572864,0.131299
607166576,gc_victim_age_dist,0,639316,1572864,0.406466
607983368,gc_victim_age_dist,1,734768,1572864,0.467153
608947837,gc_victim_age_dist,1,866866,1572864,0.551139
609903636,gc_victim_age_dist,1,56940,1572864,0.036201
610674042,gc_victim_age_dist,1,716280,1572864,0.455399
611407667,gc_victim_age_dist,1,735012,1572864,0.467308
613052505,gc_victim_age_dist,0,545804,1572864,0.347013
613934460,gc_victim_age_dist,0,113058,1572864,0.071880
616367649,gc_victim_age_dist,1,786156,1572864,0.499825
617196667,gc_victim_age_dist,1,90108,1572864,0.057289
617267719,gc_victim_age_dist,0,255576,1572864,0.162491
618991216,gc_victim_age_dist,0,100796,1572864,0.064084
620784559,gc_victim_age_dist,0,836172,1572864,0.531624
621875686,gc_victim_age_dist,0,374008,1572864,0.237788
624410371,gc_victim_age_dist,1,619482,1572864,0.393856
625132064,gc_victim_age_dist,1,817496,1572864,0.519750
625989070,gc_victim_age_dist,0,740845,1572864,0.471017
627048299,gc_victim_age_dist,1,825748,1572864,0.524996
628048954,gc_victim_age_dist,1,881416,1572864,0.560389
629029122,gc_victim_age_dist,1,832200,1572864,0.529099
630030987,gc_victim_age_dist,1,797628,1572864,0.507118
630902017,gc_victim_age_dist,12,878524,1572864,0.558551
631932869,gc_victim_age_dist,1,699580,1572864,0.444781
632797320,gc_victim_age_dist,0,328630,1572864,0.208937
633043560,gc_victim_age_dist,1,694708,1572864,0.441683
633890164,gc_victim_age_dist,1,564420,1572864,0.358849
634601567,gc_victim_age_dist,0,760054,1572864,0.483229
635738491,gc_victim_age_dist,0,240509,1572864,0.152912
635929589,gc_victim_age_dist,0,313830,1572864,0.199528
636199077,gc_victim_age_dist,0,337302,1572864,0.214451
636498125,gc_victim_age_dist,1,348120,1572864,0.221329
637921940,gc_victim_age_dist,1,615060,1572864,0.391045
639337340,gc_victim_age_dist,0,800738,1572864,0.509096
640834216,gc_victim_age_dist,1,841404,1572864,0.534950
641791947,gc_victim_age_dist,0,422502,1572864,0.268620
642814917,gc_victim_age_dist,1,717572,1572864,0.456220
643707185,gc_victim_age_dist,0,670224,1572864,0.426117
644495358,gc_victim_age_dist,1,551216,1572864,0.350454
646072326,gc_victim_age_dist,0,805920,1572864,0.512390
647120523,gc_victim_age_dist,0,562660,1572864,0.357730
648059843,gc_victim_age_dist,0,796248,1572864,0.506241
649142774,gc_victim_age_dist,1,716104,1572864,0.455287
650001739,gc_victim_age_dist,0,752408,1572864,0.478368
650922672,gc_victim_age_dist,0,559190,1572864,0.355523
651729274,gc_victim_age_dist,12,956850,1572864,0.608349
652839023,gc_victim_age_dist,1,748596,1572864,0.475945
653716577,gc_victim_age_dist,1,700884,1572864,0.445610
654493915,gc_victim_age_dist,0,869848,1572864,0.553034
655661078,gc_victim_age_dist,0,871012,1572864,0.553775
656809947,gc_victim_age_dist,1,826190,1572864,0.525277
657819904,gc_victim_age_dist,1,884089,1572864,0.562089
658825057,gc_victim_age_dist,12,939747,1572864,0.597475
659899700,gc_victim_age_dist,12,717477,1572864,0.456160
660735328,gc_victim_age_dist,0,277896,1572864,0.176682
660932928,gc_victim_age_dist,0,262310,1572864,0.166772
661144059,gc_victim_age_dist,0,634320,1572864,0.403290
662146050,gc_victim_age_dist,0,253118,1572864,0.160928
662358532,gc_victim_age_dist,12,973425,1572864,0.618887
663485070,gc_victim_age_dist,0,960438,1572864,0.610630
664615559,gc_victim_age_dist,0,267272,1572864,0.169927
664808006,gc_victim_age_dist,0,494336,1572864,0.314290
665584521,gc_victim_age_dist,0,246612,1572864,0.156792
665780962,gc_victim_age_dist,1,854412,1572864,0.543221
666801811,gc_victim_age_dist,0,442972,1572864,0.281634
667186288,gc_victim_age_dist,0,293670,1572864,0.186710
668104632,gc_victim_age_dist,0,266723,1572864,0.169578
668313740,gc_victim_age_dist,1,873144,1572864,0.555130
670038502,gc_victim_age_dist,0,544520,1572864,0.346196
670760885,gc_victim_age_dist,0,238820,1572864,0.151838
672016622,gc_victim_age_dist,0,196892,1572864,0.125181
674330841,gc_victim_age_dist,1,825404,1572864,0.524778
675319646,gc_victim_age_dist,0,234600,1572864,0.149155
676754406,gc_victim_age_dist,12,845937,1572864,0.537832
677619606,gc_victim_age_dist,12,998076,1572864,0.634560
678692663,gc_victim_age_dist,0,208003,1572864,0.132245
680712156,gc_victim_age_dist,12,886844,1572864,0.563840
681640475,gc_victim_age_dist,0,211046,1572864,0.134179
682210065,gc_victim_age_dist,12,989804,1572864,0.629300
683298614,gc_victim_age_dist,0,172513,1572864,0.109681
683441418,gc_victim_age_dist,0,272524,1572864,0.173266
683664859,gc_victim_age_dist,12,1006519,1572864,0.639928
684865694,gc_victim_age_dist,0,118580,1572864,0.075391
686418694,gc_victim_age_dist,0,181186,1572864,0.115195
688222356,gc_victim_age_dist,0,139426,1572864,0.088645
690014605,gc_victim_age_dist,1,404860,1572864,0.257403
690348081,gc_victim_age_dist,0,412008,1572864,0.261948
691975638,gc_victim_age_dist,1,829644,1572864,0.527473
692890399,gc_victim_age_dist,0,396829,1572864,0.252297
693209587,gc_victim_age_dist,12,991318,1572864,0.630263
694372559,gc_victim_age_dist,0,281856,1572864,0.179199
695787570,gc_victim_age_dist,0,673078,1572864,0.427931
697714444,gc_victim_age_dist,0,881429,1572864,0.560397
698792572,gc_victim_age_dist,0,722928,1572864,0.459625
699752453,gc_victim_age_dist,1,253982,1572864,0.161477
699971559,gc_victim_age_dist,1,717715,1572864,0.456311
700884309,gc_victim_age_dist,0,788924,1572864,0.501584
701915761,gc_victim_age_dist,0,981188,1572864,0.623823
703125116,gc_victim_age_dist,1,974296,1572864,0.619441
704152237,gc_victim_age_dist,0,949040,1572864,0.603383
705275549,gc_victim_age_dist,1,995444,1572864,0.632886
706364284,gc_victim_age_dist,1,838144,1572864,0.532878
707323119,gc_victim_age_dist,1,192184,1572864,0.122187
707486142,gc_victim_age_dist,1,926724,1572864,0.589195
708541365,gc_victim_age_dist,12,1069798,1572864,0.680159
709766705,gc_victim_age_dist,12,706794,1572864,0.449368
710522156,gc_victim_age_dist,1,966844,1572864,0.614703
711670016,gc_victim_age_dist,1,592144,1572864,0.376475
712438247,gc_victim_age_dist,1,943524,1572864,0.599876
713526053,gc_victim_age_dist,1,936052,1572864,0.595126
714573440,gc_victim_age_dist,0,547740,1572864,0.348244
715434581,gc_victim_age_dist,1,410968,1572864,0.261286
715783636,gc_victim_age_dist,1,566408,1572864,0.360113
716493682,gc_victim_age_dist,1,402316,1572864,0.255786
716793054,gc_victim_age_dist,1,1134116,1572864,0.721052
718219423,gc_victim_age_dist,0,945960,1572864,0.601425
719441137,gc_victim_age_dist,1,559656,1572864,0.355820
720221913,gc_victim_age_dist,12,1113460,1572864,0.707919
721504910,gc_victim_age_dist,1,624368,1572864,0.396962
722363323,gc_victim_age_dist,1,987000,1572864,0.627518
723445740,gc_victim_age_dist,0,426824,1572864,0.271367
723836325,gc_victim_age_dist,0,595444,1572864,0.378573
724826501,gc_victim_age_dist,12,1134912,1572864,0.721558
726181669,gc_victim_age_dist,1,792618,1572864,0.503933
727244028,gc_victim_age_dist,12,1078892,1572864,0.685941
728565915,gc_victim_age_dist,1,485632,1572864,0.308757
729273289,gc_victim_age_dist,1,945072,1572864,0.600861
730383186,gc_victim_age_dist,0,445414,1572864,0.283187
730768794,gc_victim_age_dist,12,1101054,1572864,0.700031
732080129,gc_victim_age_dist,1,260512,1572864,0.165629
732230903,gc_victim_age_dist,1,943712,1572864,0.599996
733470955,gc_victim_age_dist,12,1048272,1572864,0.666473
734846894,gc_victim_age_dist,1,1068370,1572864,0.679251
736255965,gc_victim_age_dist,0,787827,1572864,0.500887
737478131,gc_victim_age_dist,1,707932,1572864,0.450091
738497784,gc_victim_age_dist,0,559388,1572864,0.355649
739345896,gc_victim_age_dist,0,997964,1572864,0.634488
740686376,gc_victim_age_dist,1,982712,1572864,0.624791
741920723,gc_victim_age_dist,12,924074,1572864,0.587510
743084660,gc_victim_age_dist,1,581110,1572864,0.369460
743842863,gc_victim_age_dist,0,330910,1572864,0.210387
744136351,gc_victim_age_dist,0,544360,1572864,0.346095
745098817,gc_victim_age_dist,0,368206,1572864,0.234099
745413077,gc_victim_age_dist,0,388166,1572864,0.246789
745729279,gc_victim_age_dist,12,1089416,1572864,0.692632
747082648,gc_victim_age_dist,12,942748,1572864,0.599383
748174751,gc_victim_age_dist,1,998369,1572864,0.634746
749446097,gc_victim_age_dist,0,560916,1572864,0.356621
750405775,gc_victim_age_dist,12,1131328,1572864,0.719279
751650258,gc_victim_age_dist,12,1069347,1572864,0.679873
752898286,gc_victim_age_dist,1,528765,1572864,0.336180
753609781,gc_victim_age_dist,0,369083,1572864,0.234657
753945245,gc_victim_age_dist,1,384348,1572864,0.244362
754435239,gc_victim_age_dist,0,618808,1572864,0.393428
756749312,gc_victim_age_dist,1,905932,1572864,0.575976
757775691,gc_victim_age_dist,0,474694,1572864,0.301802
758646974,gc_victim_age_dist,0,394349,1572864,0.250720
758989013,gc_victim_age_dist,0,518632,1572864,0.329737
759741862,gc_victim_age_dist,0,358244,1572864,0.227765
760052566,gc_victim_age_dist,1,850508,1572864,0.540738
761071947,gc_victim_age_dist,0,598121,1572864,0.380275
761928844,gc_victim_age_dist,0,525166,1572864,0.333892
762708655,gc_victim_age_dist,1,936336,1572864,0.595306
763953662,gc_victim_age_dist,1,1071868,1572864,0.681475
765297266,gc_victim_age_dist,12,566524,1572864,0.360186
766002683,gc_victim_age_dist,12,1101378,1572864,0.700237
766588395,gc_victim_age_dist,12,1136352,1572864,0.722473
767838615,gc_victim_age_dist,12,1080864,1572864,0.687195
767838615,gc_victim_age_dist,0,470182,1572864,0.298934
768256456,gc_victim_age_dist,0,595142,1572864,0.378381
769031706,gc_victim_age_dist,0,589070,1572864,0.374521
769826137,gc_victim_age_dist,0,653344,1572864,0.415385
770684900,gc_victim_age_dist,1,620074,1572864,0.394232
771516881,gc_victim_age_dist,1,1004904,1572864,0.638901
772666833,gc_victim_age_dist,0,453705,1572864,0.288458
773086997,gc_victim_age_dist,0,639997,1572864,0.406899
773962533,gc_victim_age_dist,12,1111600,1572864,0.706736
775250063,gc_victim_age_dist,0,323926,1572864,0.205947
775500111,gc_victim_age_dist,0,413296,1572864,0.262767
775889411,gc_victim_age_dist,1,435896,1572864,0.277135
776425616,gc_victim_age_dist,12,1121358,1572864,0.712940
779279854,gc_victim_age_dist,0,657732,1572864,0.418175
780268906,gc_victim_age_dist,1,881192,1572864,0.560247
781121947,gc_victim_age_dist,0,398384,1572864,0.253286
781471814,gc_victim_age_dist,0,395544,1572864,0.251480
781783822,gc_victim_age_dist,1,673966,1572864,0.428496
782766162,gc_victim_age_dist,12,1042728,1572864,0.662949
784109659,gc_victim_age_dist,0,326448,1572864,0.207550
784373994,gc_victim_age_dist,0,599942,1572864,0.381433
785277725,gc_victim_age_dist,1,1056353,1572864,0.671611
786903717,gc_victim_age_dist,0,304540,1572864,0.193621
787765281,gc_victim_age_dist,12,1056778,1572864,0.671881
788378160,gc_victim_age_dist,0,438172,1572864,0.278582
788774106,gc_victim_age_dist,0,320994,1572864,0.204082
789066377,gc_victim_age_dist,0,308440,1572864,0.196101
789332537,gc_victim_age_dist,1,390552,1572864,0.248306
789677487,gc_victim_age_dist,1,1039404,1572864,0.660835
790953592,gc_victim_age_dist,0,415432,1572864,0.264125
791327953,gc_victim_age_dist,0,432952,1572864,0.275263
791719937,gc_victim_age_dist,0,385430,1572864,0.245050
792079341,gc_victim_age_dist,0,410128,1572864,0.260752
792464749,gc_victim_age_dist,0,607882,1572864,0.386481
793347734,gc_victim_age_dist,1,773064,1572864,0.491501
794256192,gc_victim_age_dist,0,187815,1572864,0.119410
794416445,gc_victim_age_dist,0,650952,1572864,0.413864
797327144,gc_victim_age_dist,12,900638,1572864,0.572610
798379850,gc_victim_age_dist,0,157565,1572864,0.100177
798492781,gc_victim_age_dist,0,312778,1572864,0.198859
798736631,gc_victim_age_dist,1,610677,1572864,0.388258
799564306,gc_victim_age_dist,0,345224,1572864,0.219488
799883474,gc_victim_age_dist,0,320816,1572864,0.203969
800336445,gc_victim_age_dist,1,1042720,1572864,0.662944
801557013,gc_victim_age_dist,13,995164,1572864,0.632708
802621151,gc_victim_age_dist,1,635287,1572864,0.403905
803424785,gc_victim_age_dist,0,438578,1572864,0.278840
804058356,gc_victim_age_dist,12,1077030,1572864,0.684757
806856214,gc_victim_age_dist,1,396032,1572864,0.251790
807143452,gc_victim_age_dist,0,271406,1572864,0.172555
808279690,gc_victim_age_dist,0,365934,1572864,0.232655
808594234,gc_victim_age_dist,0,388636,1572864,0.247088
808938045,gc_victim_age_dist,1,1096924,1572864,0.697405
810135557,gc_victim_age_dist,13,705022,1572864,0.448241
810965501,gc_victim_age_dist,0,715196,1572864,0.454709
811854544,gc_victim_age_dist,1,543366,1572864,0.345463
812547671,gc_victim_age_dist,0,245118,1572864,0.155842
812809671,gc_victim_age_dist,13,1095586,1572864,0.696555
814097757,gc_victim_age_dist,0,377024,1572864,0.239705
815276025,gc_victim_age_dist,1,814340,1572864,0.517743
817803355,gc_victim_age_dist,13,1133653,1572864,0.720757
819101212,gc_victim_age_dist,13,1072588,1572864,0.681933
820373005,gc_victim_age_dist,1,1083648,1572864,0.688965
821666930,gc_victim_age_dist,0,415670,1572864,0.264276
822031790,gc_victim_age_dist,0,413593,1572864,0.262955
822352402,gc_victim_age_dist,1,673324,1572864,0.428088
823196982,gc_victim_age_dist,1,1148750,1572864,0.730356
826518941,gc_victim_age_dist,0,996588,1572864,0.633614
827700035,gc_victim_age_dist,13,1047217,1572864,0.665803
828910252,gc_victim_age_dist,0,352585,1572864,0.224168
829245618,gc_victim_age_dist,0,528026,1572864,0.335710
830078090,gc_victim_age_dist,0,348289,1572864,0.221436
830401863,gc_victim_age_dist,13,1130376,1572864,0.718674
831690356,gc_victim_age_dist,0,279186,1572864,0.177502
831896779,gc_victim_age_dist,1,1090508,1572864,0.693326
835334863,gc_victim_age_dist,0,114986,1572864,0.073106
835434728,gc_victim_age_dist,1,650166,1572864,0.413364
836222985,gc_victim_age_dist,13,1086144,1572864,0.690552
837373062,gc_victim_age_dist,0,232416,1572864,0.147766
837578980,gc_victim_age_dist,0,269826,1572864,0.171551
837830435,gc_victim_age_dist,1,1016128,1572864,0.646037
839005655,gc_victim_age_dist,0,280277,1572864,0.178195
839202167,gc_victim_age_dist,0,465688,1572864,0.296076
839648458,gc_victim_age_dist,12,1110669,1572864,0.706144
840926552,gc_victim_age_dist,0,340461,1572864,0.216459
841676480,gc_victim_age_dist,1,1098464,1572864,0.698385
843957585,gc_victim_age_dist,1,509432,1572864,0.323888
844595739,gc_victim_age_dist,1,1044836,1572864,0.664289
845723099,gc_victim_age_dist,0,501692,1572864,0.318967
846402964,gc_victim_age_dist,12,1107739,1572864,0.704281
847622471,gc_victim_age_dist,13,1125112,1572864,0.715327
848778678,gc_victim_age_dist,11,897536,1572864,0.570638
851274267,gc_victim_age_dist,0,272506,1572864,0.173255
851836033,gc_victim_age_dist,0,206744,1572864,0.131444
852017899,gc_victim_age_dist,0,410292,1572864,0.260857
852403696,gc_victim_age_dist,1,640432,1572864,0.407176
853144686,gc_victim_age_dist,1,827980,1572864,0.526416
854214809,gc_victim_age_dist,13,1123040,1572864,0.714010
855506167,gc_victim_age_dist,0,334704,1572864,0.212799
855814046,gc_victim_age_dist,0,357956,1572864,0.227582
856147641,gc_victim_age_dist,1,897864,1572864,0.570847
857222602,gc_victim_age_dist,0,253974,1572864,0.161472
857456707,gc_victim_age_dist,0,470725,1572864,0.299279
857984179,gc_victim_age_dist,0,237496,1572864,0.150996
858599230,gc_victim_age_dist,0,1179897,1572864,0.750158
861011895,gc_victim_age_dist,1,1118880,1572864,0.711365
862211442,gc_victim_age_dist,1,906486,1572864,0.576328
863348717,gc_victim_age_dist,0,230622,1572864,0.146626
863566760,gc_victim_age_dist,1,657596,1572864,0.418088
864395316,gc_victim_age_dist,1,1174424,1572864,0.746679
865749744,gc_victim_age_dist,1,776656,1572864,0.493785
867789558,gc_victim_age_dist,0,171836,1572864,0.109250
868252108,gc_victim_age_dist,1,632920,1572864,0.402400
869418097,gc_victim_age_dist,0,226746,1572864,0.144161
869619585,gc_victim_age_dist,0,876736,1572864,0.557414
870730900,gc_victim_age_dist,0,1157510,1572864,0.735925
872043624,gc_victim_age_dist,0,587675,1572864,0.373634
872850221,gc_victim_age_dist,0,1101826,1572864,0.700522
874132095,gc_victim_age_dist,1,1003953,1572864,0.638296
875259162,gc_victim_age_dist,1,996332,1572864,0.633451
878459372,gc_victim_age_dist,13,1170848,1572864,0.744405
879537695,gc_victim_age_dist,0,245346,1572864,0.155987
879740366,gc_victim_age_dist,0,988638,1572864,0.628559
880949818,gc_victim_age_dist,1,1082875,1572864,0.688473
882167757,gc_victim_age_dist,1,1146760,1572864,0.729090
883418425,gc_victim_age_dist,0,246206,1572864,0.156534
883634641,gc_victim_age_dist,1,1158052,1572864,0.736270
884597551,gc_victim_age_dist,12,1154877,1572864,0.734251
884597551,gc_victim_age_dist,14,1074366,1572864,0.683064
884597551,gc_victim_age_dist,1,1111292,1572864,0.706540
884597551,gc_victim_age_dist,0,1038452,1572864,0.660230
885795269,gc_victim_age_dist,1,1192032,1572864,0.757874
885795269,gc_victim_age_dist,1,1198384,1572864,0.761912
885795269,gc_victim_age_dist,1,1141240,1572864,0.725581
885795269,gc_victim_age_dist,0,1131623,1572864,0.719467
887125617,gc_victim_age_dist,1,753378,1572864,0.478985
887997105,gc_victim_age_dist,0,1052352,1572864,0.669067
888403224,gc_victim_age_dist,0,1137548,1572864,0.723234
888913156,gc_victim_age_dist,12,1168839,1572864,0.743128
890186802,gc_victim_age_dist,1,962944,1572864,0.612223
891338659,gc_victim_age_dist,13,1202456,1572864,0.764501
891338659,gc_victim_age_dist,14,1140908,1572864,0.725370
891338659,gc_victim_age_dist,1,1167936,1572864,0.742554
891338659,gc_victim_age_dist,12,1175334,1572864,0.747257
891338659,gc_victim_age_dist,0,1178281,1572864,0.749131
892711656,gc_victim_age_dist,1,1120738,1572864,0.712546
892711656,gc_victim_age_dist,1,1224332,1572864,0.778409
893895272,gc_victim_age_dist,0,525366,1572864,0.334019
894600710,gc_victim_age_dist,1,1071696,1572864,0.681366
895894346,gc_victim_age_dist,1,1252492,1572864,0.796313
896278986,gc_victim_age_dist,14,1094376,1572864,0.695786
896278986,gc_victim_age_dist,0,1148968,1572864,0.730494
896278986,gc_victim_age_dist,1,859344,1572864,0.546356
896278986,gc_victim_age_dist,1,983840,1572864,0.625509
896278986,evict_victim_age_dist,10,1474272,1572864,0.937317
896706031,gc_victim_age_dist,12,1250006,1572864,0.794732
896706031,evict_victim_age_dist,0,180880,1572864,0.115000
897012600,evict_victim_age_dist,1,1149966,1572864,0.731129
898130670,evict_victim_age_dist,1,893275,1572864,0.567929
899049533,gc_victim_age_dist,0,106454,1572864,0.067682
899138700,evict_victim_age_dist,1,1170736,1572864,0.744334
900308456,evict_victim_age_dist,1,1082065,1572864,0.687958
901343267,gc_victim_age_dist,13,1189706,1572864,0.756395
902691106,gc_victim_age_dist,12,1128322,1572864,0.717368
904017625,evict_victim_age_dist,1,1039800,1572864,0.661087
905071652,evict_victim_age_dist,0,162978,1572864,0.103619
905379220,evict_victim_age_dist,1,834451,1572864,0.530530
906206979,gc_victim_age_dist,14,1179743,1572864,0.750060
