timestamp,type,class,valid_blocks,total_blocks,valid_ratio
440401921,gc_victim_age_dist,0,1388360,1572864,0.882696
441899121,gc_victim_age_dist,0,319656,1572864,0.203232
442204888,gc_victim_age_dist,0,558696,1572864,0.355209
442941789,gc_victim_age_dist,0,769984,1572864,0.489543
443887891,gc_victim_age_dist,0,698400,1572864,0.444031
444686919,gc_victim_age_dist,0,715464,1572864,0.454880
445450694,gc_victim_age_dist,0,548600,1572864,0.348790
446061582,gc_victim_age_dist,0,346952,1572864,0.220586
446693388,gc_victim_age_dist,0,760144,1572864,0.483287
448266252,gc_victim_age_dist,0,182424,1572864,0.115982
449839120,gc_victim_age_dist,0,434792,1572864,0.276433
450231801,gc_victim_age_dist,0,633040,1572864,0.402476
451411969,gc_victim_age_dist,0,119400,1572864,0.075912
452984838,gc_victim_age_dist,0,392856,1572864,0.249771
453323006,gc_victim_age_dist,0,394040,1572864,0.250524
454557700,gc_victim_age_dist,0,453976,1572864,0.288630
454936346,gc_victim_age_dist,0,647576,1572864,0.411718
456509264,gc_victim_age_dist,0,436936,1572864,0.277796
456928675,gc_victim_age_dist,0,201805,1572864,0.128304
458082251,gc_victim_age_dist,0,351040,1572864,0.223185
459655198,gc_victim_age_dist,0,376848,1572864,0.239594
461228199,gc_victim_age_dist,0,238352,1572864,0.151540
462801212,gc_victim_age_dist,0,167768,1572864,0.106664
462963760,gc_victim_age_dist,0,515048,1572864,0.327459
464374201,gc_victim_age_dist,0,322296,1572864,0.204910
465947124,gc_victim_age_dist,0,424824,1572864,0.270096
467520153,gc_victim_age_dist,0,618768,1572864,0.393402
468275201,gc_victim_age_dist,0,703632,1572864,0.447357
469147326,gc_victim_age_dist,0,402104,1572864,0.255651
470666074,gc_victim_age_dist,0,215960,1572864,0.137304
470878066,gc_victim_age_dist,0,739552,1572864,0.470194
472239044,gc_victim_age_dist,0,712504,1572864,0.452998
473120973,gc_victim_age_dist,0,373272,1572864,0.237320
473812063,gc_victim_age_dist,0,352592,1572864,0.224172
475385024,gc_victim_age_dist,0,388096,1572864,0.246745
476957980,gc_victim_age_dist,0,769320,1572864,0.489120
477778349,gc_victim_age_dist,0,771312,1572864,0.490387
478746912,gc_victim_age_dist,0,710640,1572864,0.451813
479607509,gc_victim_age_dist,0,526448,1572864,0.334707
480239165,gc_victim_age_dist,0,279568,1572864,0.177745
481676909,gc_victim_age_dist,0,685320,1572864,0.435715
482396209,gc_victim_age_dist,0,507672,1572864,0.322769
483249856,gc_victim_age_dist,0,403896,1572864,0.256790
484822819,gc_victim_age_dist,0,523448,1572864,0.332799
485391163,gc_victim_age_dist,0,576464,1572864,0.366506
486395775,gc_victim_age_dist,0,603984,1572864,0.384003
487968850,gc_victim_age_dist,0,533288,1572864,0.339055
488576156,gc_victim_age_dist,0,530872,1572864,0.337519
489541824,gc_victim_age_dist,0,479776,1572864,0.305033
491114780,gc_victim_age_dist,0,624440,1572864,0.397008
491822712,gc_victim_age_dist,0,789976,1572864,0.502253
492785934,gc_victim_age_dist,0,479080,1572864,0.304591
494260724,gc_victim_age_dist,0,490144,1572864,0.311625
494803813,gc_victim_age_dist,0,828592,1572864,0.526805
495833685,gc_victim_age_dist,0,587792,1572864,0.373708
496467505,gc_victim_age_dist,0,799352,1572864,0.508214
497406636,gc_victim_age_dist,0,216472,1572864,0.137629
498979662,gc_victim_age_dist,0,688672,1572864,0.437846
499711418,gc_victim_age_dist,0,434672,1572864,0.276357
500552617,gc_victim_age_dist,0,527176,1572864,0.335169
502125598,gc_victim_age_dist,0,739936,1572864,0.470439
502927385,gc_victim_age_dist,0,565576,1572864,0.359584
503698550,gc_victim_age_dist,0,815248,1572864,0.518321
504592484,gc_victim_age_dist,0,615752,1572864,0.391485
505319291,gc_victim_age_dist,0,502381,1572864,0.319405
506844484,gc_victim_age_dist,0,613072,1572864,0.389781
507556273,gc_victim_age_dist,0,698384,1572864,0.444021
508417486,gc_victim_age_dist,0,629008,1572864,0.399913
509139028,gc_victim_age_dist,0,798392,1572864,0.507604
510060918,gc_victim_age_dist,0,494144,1572864,0.314168
511563406,gc_victim_age_dist,0,521016,1572864,0.331253
512251923,gc_victim_age_dist,0,635624,1572864,0.404119
513136397,gc_victim_age_dist,0,647376,1572864,0.411591
513904149,gc_victim_age_dist,0,896584,1572864,0.570033
514981305,gc_victim_age_dist,0,918112,1572864,0.583720
516007359,gc_victim_age_dist,0,679456,1572864,0.431986
